,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Roof_Style,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Mo_Sold,Sale_Type,Sale_Condition,SalePrice,exterior,basement_type,basement_area,age,remodeled_age,garage_age
894,50,RL,44.0,13758,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1.5Fin,7,5,Gable,BrkFace,117.0,Gd,Gd,CBlock,Gd,Mn,254.0,1156.0,Ex,1187,530,0,1717,0.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,RFn,2.0,400.0,TA,168,36,0,0,0,4,WD ,Normal,187500,HdBoard_HdBoard,LwQ_Unf,902.0,17,1,17.0
895,80,RL,73.0,9590,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,SLvl,7,5,Gable,BrkFace,442.0,Gd,TA,PConc,Ex,Av,82.0,868.0,Ex,1146,0,0,1146,1.0,0.0,2,0,3,1,Gd,6,1,Gd,Attchd,Fin,2.0,438.0,TA,160,22,0,0,0,5,WD ,Normal,187500,VinylSd_VinylSd,GLQ_Unf,786.0,4,0,4.0
896,20,RL,80.0,11305,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,Hip,BrkFace,886.0,Gd,TA,PConc,Gd,Av,593.0,1922.0,Ex,1922,0,0,1922,1.0,0.0,2,0,2,1,Gd,6,1,Ex,Attchd,Fin,3.0,692.0,TA,201,64,0,0,0,4,WD ,Normal,282000,VinylSd_VinylSd,GLQ_Unf,1329.0,5,0,5.0
897,20,RL,85.0,14536,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,Hip,BrkFace,236.0,Gd,TA,PConc,Gd,Av,316.0,1616.0,Ex,1629,0,0,1629,1.0,0.0,2,0,3,1,Gd,9,1,Gd,Attchd,Fin,3.0,808.0,TA,0,252,0,0,0,11,WD ,Normal,270000,VinylSd_VinylSd,GLQ_Unf,1300.0,5,1,5.0
898,20,RL,50.0,35133,Reg,Lvl,Inside,Mod,Timber,Norm,1Fam,1Story,5,4,Hip,BrkFace,226.0,TA,TA,CBlock,TA,Gd,413.0,1572.0,Gd,1572,0,0,1572,1.0,0.0,1,1,3,1,TA,5,2,TA,2Types,RFn,3.0,995.0,TA,0,263,0,263,0,5,WD ,Normal,186700,MetalSd_MetalSd,Rec_Unf,1159.0,44,0,44.0
899,20,RL,93.0,15306,IR1,HLS,Corner,Gtl,Timber,Norm,1Fam,1Story,8,5,Gable,Stone,100.0,Gd,TA,PConc,Ex,Gd,1652.0,1732.0,Ex,1776,0,0,1776,1.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,Fin,3.0,712.0,TA,0,0,0,0,0,5,New,Partial,283463,VinylSd_VinylSd,GLQ_Unf,80.0,1,1,1.0
900,20,RL,85.0,12633,IR1,HLS,Inside,Gtl,Timber,PosA,1Fam,1Story,10,5,Hip,BrkFace,242.0,Ex,TA,PConc,Ex,Gd,1824.0,1824.0,Ex,1824,0,0,1824,0.0,0.0,2,0,3,1,Ex,8,1,Gd,Attchd,Fin,3.0,932.0,TA,160,36,0,108,0,9,New,Partial,392000,MetalSd_MetalSd,Unf_Unf,0.0,1,1,1.0
901,60,RL,88.0,12665,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,2Story,8,5,Hip,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,1094.0,1094.0,Ex,1133,1349,0,2482,0.0,0.0,2,1,4,1,Gd,9,1,Gd,BuiltIn,Fin,3.0,642.0,TA,144,39,0,0,0,2,WD ,Normal,281213,VinylSd_VinylSd,Unf_Unf,0.0,2,1,2.0
902,120,RM,44.0,4224,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,1Story,5,7,Gable,None,0.0,TA,TA,PConc,Gd,No,200.0,1040.0,TA,1060,0,0,1060,1.0,0.0,1,0,3,1,TA,6,1,TA,Attchd,Unf,2.0,572.0,TA,100,110,0,0,0,6,WD ,Normal,129900,CemntBd_CmentBd,GLQ_Unf,840.0,31,0,31.0
903,120,RM,44.0,4224,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,1Story,5,5,Gable,None,0.0,TA,TA,PConc,Gd,No,268.0,1142.0,TA,1142,0,0,1142,1.0,0.0,1,1,3,1,TA,6,1,Po,Attchd,Fin,2.0,528.0,TA,536,90,0,0,0,8,WD ,Normal,134000,CemntBd_CmentBd,ALQ_Unf,874.0,31,0,31.0
904,85,RL,72.0,9129,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,5,5,Gable,BrkFace,144.0,TA,TA,PConc,Gd,Av,0.0,923.0,TA,1008,0,0,1008,1.0,0.0,1,0,1,1,Gd,4,1,Fa,Attchd,Fin,2.0,678.0,TA,201,66,0,0,0,7,WD ,Normal,153500,Plywood_Plywood,GLQ_Unf,923.0,30,0,30.0
905,20,RL,61.0,33983,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,6,Gable,None,0.0,TA,Fa,PConc,TA,Mn,48.0,1160.0,TA,1676,0,0,1676,1.0,0.0,1,1,3,1,Gd,6,2,TA,Attchd,RFn,2.0,672.0,TA,690,90,0,0,0,5,WD ,Normal,196000,Plywood_Plywood,ALQ_Unf,1112.0,30,17,30.0
906,60,RL,68.0,8286,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,2Story,5,7,Gable,None,0.0,TA,TA,PConc,Gd,No,185.0,716.0,Ex,716,716,0,1432,1.0,0.0,1,1,3,1,TA,6,1,Gd,Attchd,Fin,2.0,531.0,TA,0,136,0,240,0,6,WD ,Normal,157000,Plywood_Plywood,Rec_Unf,531.0,30,0,30.0
907,20,RL,85.0,10533,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Hip,BrkFace,244.0,TA,Gd,CBlock,TA,No,235.0,1008.0,TA,1024,0,0,1024,1.0,0.0,1,0,2,1,Gd,5,2,TA,Attchd,Unf,1.0,313.0,TA,0,0,0,280,0,8,WD ,Normal,157500,VinylSd_VinylSd,Rec_Unf,773.0,50,0,50.0
908,20,RL,90.0,11727,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,7,6,Gable,BrkFace,434.0,TA,Gd,CBlock,TA,Mn,1851.0,1851.0,Gd,1851,0,0,1851,0.0,0.0,2,0,3,1,TA,8,1,TA,Attchd,Fin,2.0,506.0,TA,0,146,0,0,0,3,WD ,Normal,192100,HdBoard_HdBoard,Unf_Unf,0.0,37,0,37.0
909,60,RL,60.0,8238,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,Gable,None,0.0,TA,TA,PConc,TA,No,113.0,813.0,Ex,813,712,0,1525,1.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,Fin,2.0,400.0,TA,421,72,0,0,0,5,WD ,Normal,183500,VinylSd_VinylSd,GLQ_Unf,700.0,9,1,9.0
910,60,RL,54.0,9783,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,Gable,None,0.0,TA,TA,PConc,Gd,No,821.0,821.0,Gd,821,955,0,1776,0.0,0.0,2,1,3,1,TA,7,1,TA,BuiltIn,Fin,2.0,443.0,TA,286,116,0,0,0,5,WD ,Normal,202000,HdBoard_HdBoard,Unf_Unf,0.0,10,0,10.0
911,60,RL,70.0,11207,IR1,HLS,FR2,Gtl,Gilbert,Norm,1Fam,2Story,6,5,Gable,None,0.0,TA,TA,PConc,Gd,Av,88.0,802.0,Gd,802,709,0,1511,1.0,0.0,2,1,3,1,TA,8,1,TA,Attchd,Fin,2.0,413.0,TA,95,75,0,0,0,6,WD ,Normal,185000,VinylSd_VinylSd,GLQ_Unf,714.0,9,0,9.0
912,60,RL,134.0,19378,IR1,HLS,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Gable,BrkFace,456.0,Gd,TA,PConc,Gd,Mn,1335.0,1392.0,Ex,1392,1070,0,2462,1.0,0.0,2,1,4,1,Gd,9,1,Gd,Attchd,RFn,2.0,576.0,TA,239,132,0,0,0,3,New,Partial,320000,VinylSd_VinylSd,GLQ_Unf,57.0,1,1,0.0
913,20,RL,50.0,14859,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,1Story,7,5,Hip,BrkFace,27.0,Gd,TA,PConc,Gd,No,1670.0,1670.0,Ex,1670,0,0,1670,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,3.0,690.0,TA,144,60,0,0,0,8,New,Partial,240000,VinylSd_VinylSd,Unf_Unf,0.0,0,0,0.0
914,60,RL,50.0,13128,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,8,5,Gable,BrkFace,216.0,Gd,TA,PConc,Gd,No,1074.0,1074.0,Ex,1074,990,0,2064,0.0,0.0,2,1,4,1,Gd,7,1,Gd,Attchd,Fin,2.0,527.0,TA,0,119,0,0,0,1,WD ,Normal,250000,VinylSd_VinylSd,Unf_Unf,0.0,1,0,1.0
915,60,RL,72.0,10463,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,8,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,893.0,893.0,Ex,901,900,0,1801,0.0,0.0,2,1,3,1,Gd,8,1,Gd,Attchd,Fin,3.0,800.0,TA,0,116,0,0,0,6,WD ,Normal,239900,VinylSd_VinylSd,Unf_Unf,0.0,1,0,1.0
916,60,RL,42.0,13751,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Gable,BrkFace,248.0,Gd,TA,PConc,Gd,Av,1640.0,1700.0,Ex,1700,512,0,2212,1.0,0.0,2,1,3,1,Gd,9,1,Gd,Attchd,Fin,3.0,773.0,TA,237,38,0,115,0,5,New,Partial,309000,VinylSd_VinylSd,GLQ_Unf,60.0,1,1,0.0
917,60,RL,168.0,23257,IR3,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Ex,No,868.0,868.0,Ex,887,1134,0,2021,0.0,0.0,2,1,3,1,Gd,9,1,Gd,BuiltIn,RFn,2.0,422.0,TA,0,100,0,0,0,9,New,Partial,274725,VinylSd_VinylSd,Unf_Unf,0.0,0,0,0.0
918,60,RL,63.0,9084,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Hip,None,0.0,TA,TA,PConc,Gd,No,935.0,935.0,Gd,955,677,0,1632,0.0,0.0,2,1,3,1,TA,8,1,TA,Attchd,Fin,2.0,462.0,TA,0,28,0,0,0,6,WD ,Normal,176500,VinylSd_VinylSd,Unf_Unf,0.0,8,0,8.0
919,160,RL,44.0,5306,IR1,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,2Story,7,7,Gable,None,0.0,Gd,Gd,PConc,Gd,No,354.0,1064.0,Gd,1064,703,0,1767,1.0,0.0,2,0,2,1,Gd,5,1,TA,Attchd,RFn,2.0,504.0,Gd,441,35,0,0,0,6,WD ,Normal,239000,HdBoard_HdBoard,GLQ_Rec,710.0,19,0,19.0
920,60,RL,59.0,16023,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,9,5,Hip,BrkFace,600.0,Gd,Ex,PConc,Ex,Gd,180.0,1398.0,Ex,1414,1384,0,2798,1.0,0.0,3,1,3,1,Ex,11,1,Gd,BuiltIn,Fin,3.0,670.0,TA,182,37,0,0,0,3,New,Partial,457347,VinylSd_VinylSd,GLQ_Unf,1218.0,1,1,1.0
921,60,RL,60.0,18062,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,Hip,BrkFace,662.0,Ex,TA,PConc,Ex,Gd,1528.0,1528.0,Ex,1528,1862,0,3390,0.0,0.0,3,1,5,1,Ex,10,1,Ex,BuiltIn,Fin,3.0,758.0,TA,204,34,0,0,0,9,New,Partial,545224,CemntBd_CmentBd,Unf_Unf,0.0,0,0,0.0
922,60,RL,63.0,12292,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,9,5,Hip,BrkFace,184.0,Gd,TA,PConc,Ex,Gd,889.0,1094.0,Ex,1102,1371,0,2473,0.0,0.0,2,1,4,1,Gd,11,1,Gd,BuiltIn,Fin,3.0,675.0,TA,246,39,0,0,0,7,New,Partial,356383,VinylSd_VinylSd,GLQ_Unf,205.0,0,0,0.0
923,60,RL,85.0,16056,IR1,Lvl,Inside,Gtl,StoneBr,Norm,1Fam,2Story,9,5,Hip,Stone,208.0,Gd,TA,PConc,Ex,Av,1752.0,1992.0,Ex,1992,876,0,2868,0.0,0.0,3,1,4,1,Ex,11,1,Gd,BuiltIn,Fin,3.0,716.0,TA,214,108,0,0,0,7,New,Partial,556581,CemntBd_CmentBd,GLQ_Unf,240.0,1,1,1.0
924,60,RL,82.0,12438,IR1,Lvl,Inside,Gtl,StoneBr,Norm,1Fam,2Story,8,5,Hip,BrkFace,466.0,Ex,TA,PConc,Ex,No,1234.0,1234.0,Ex,1264,1312,0,2576,0.0,0.0,2,1,4,1,Ex,10,1,Gd,BuiltIn,Fin,3.0,666.0,TA,324,100,0,0,0,7,New,Partial,361919,VinylSd_VinylSd,Unf_Unf,0.0,0,0,0.0
925,60,RL,82.0,16052,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,Hip,Stone,734.0,Ex,TA,PConc,Ex,No,644.0,1850.0,Ex,1850,848,0,2698,1.0,0.0,2,1,4,1,Ex,11,1,Gd,Attchd,RFn,3.0,736.0,TA,250,0,0,0,0,7,New,Partial,535000,VinylSd_VinylSd,GLQ_Unf,1206.0,0,0,0.0
926,60,RL,92.0,15922,IR1,HLS,Corner,Gtl,StoneBr,Norm,1Fam,2Story,9,5,Hip,BrkFace,550.0,Gd,TA,PConc,Ex,Av,1390.0,1390.0,Ex,1390,1405,0,2795,0.0,0.0,3,1,4,1,Ex,10,1,Gd,BuiltIn,Fin,3.0,660.0,TA,272,102,0,0,0,1,New,Partial,401179,VinylSd_VinylSd,Unf_Unf,0.0,1,1,1.0
927,60,RL,66.0,13682,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,Hip,BrkFace,1031.0,Ex,TA,PConc,Ex,Gd,1410.0,1410.0,Ex,1426,1519,0,2945,0.0,0.0,3,1,3,1,Gd,10,1,Gd,BuiltIn,Fin,3.0,641.0,TA,192,0,37,0,0,10,New,Partial,438780,VinylSd_VinylSd,Unf_Unf,0.0,0,0,0.0
928,120,RL,60.0,8147,Reg,HLS,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,9,5,Hip,BrkFace,230.0,Gd,TA,PConc,Ex,Gd,523.0,1714.0,Ex,1714,0,0,1714,1.0,0.0,2,0,2,1,Gd,7,1,Gd,Attchd,Fin,2.0,517.0,TA,156,55,0,0,0,8,WD ,Normal,318000,MetalSd_MetalSd,GLQ_Unf,1191.0,1,0,1.0
929,20,RL,69.0,11302,IR1,Lvl,Inside,Gtl,StoneBr,Norm,1Fam,1Story,8,5,Gable,BrkFace,238.0,Gd,TA,PConc,Gd,Gd,392.0,1814.0,Ex,1826,0,0,1826,1.0,0.0,2,0,3,1,Gd,7,1,TA,Attchd,Fin,3.0,758.0,TA,180,75,0,120,0,8,New,Partial,319000,0,GLQ_Unf,1422.0,1,1,1.0
930,20,RL,90.0,18261,IR1,HLS,Inside,Gtl,StoneBr,Norm,1Fam,1Story,9,5,Hip,BrkFace,420.0,Ex,TA,PConc,Ex,Gd,494.0,1910.0,Ex,2000,0,0,2000,1.0,0.0,2,1,3,1,Ex,8,2,Gd,Attchd,Unf,3.0,722.0,TA,351,102,0,123,0,9,WD ,Normal,470000,VinylSd_VinylSd,GLQ_Unf,1416.0,1,0,1.0
931,20,RL,80.0,10400,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,5,Gable,BrkFace,102.0,TA,TA,CBlock,Gd,Av,916.0,1845.0,Gd,1872,0,0,1872,0.0,1.0,2,0,3,1,TA,6,1,TA,Attchd,Fin,2.0,604.0,TA,197,39,0,0,0,6,WD ,Normal,241500,Wd Sdng_Wd Sdng,GLQ_Unf,929.0,18,0,18.0
932,60,RL,81.0,10530,Reg,Lvl,Inside,Gtl,NWAmes,PosA,1Fam,2Story,7,5,Gable,BrkFace,68.0,TA,TA,CBlock,TA,No,945.0,945.0,TA,945,912,0,1857,0.0,0.0,2,1,4,1,TA,8,1,TA,Attchd,RFn,2.0,482.0,TA,400,105,0,0,0,7,WD ,Normal,188900,Plywood_Plywood,Unf_Unf,0.0,28,0,28.0
933,20,RL,79.0,10240,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,Gable,BrkFace,157.0,TA,Gd,CBlock,Gd,No,0.0,1686.0,TA,1686,0,0,1686,1.0,0.0,2,0,3,1,TA,7,1,TA,Attchd,Unf,2.0,612.0,TA,384,131,0,0,0,5,WD ,Normal,207500,Plywood_Plywood,BLQ_LwQ,1686.0,26,0,26.0
934,60,RL,80.0,16692,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,7,5,Gable,BrkFace,184.0,TA,TA,CBlock,Gd,No,133.0,1392.0,TA,1392,1392,0,2784,1.0,0.0,3,1,5,1,Gd,12,2,TA,Attchd,RFn,2.0,564.0,TA,0,112,0,440,519,7,WD ,Normal,250000,Plywood_Plywood,BLQ_LwQ,1259.0,28,0,28.0
935,60,RL,85.0,11475,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,Gd,No,163.0,713.0,TA,811,741,0,1552,1.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,RFn,2.0,434.0,TA,209,208,0,0,0,2,WD ,Normal,179900,VinylSd_VinylSd,ALQ_Unf,550.0,31,0,31.0
936,60,FV,75.0,9512,IR1,Lvl,Inside,Gtl,Somerst,RRAn,1Fam,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,172.0,960.0,Ex,960,1358,0,2318,1.0,0.0,2,1,3,1,Gd,8,1,Ex,BuiltIn,Fin,2.0,541.0,TA,0,246,0,0,0,6,New,Partial,294323,VinylSd_VinylSd,ALQ_Unf,788.0,1,1,1.0
937,80,RL,81.0,10530,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,6,Gable,BrkFace,248.0,TA,TA,CBlock,TA,No,127.0,675.0,TA,1109,766,0,1875,0.0,0.0,3,0,3,1,Gd,8,1,TA,Attchd,RFn,2.0,485.0,TA,48,28,0,0,0,6,WD ,Normal,184500,Plywood_Plywood,ALQ_Unf,548.0,31,25,31.0
938,60,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,Gable,None,0.0,TA,TA,PConc,Gd,No,638.0,832.0,TA,832,832,0,1664,0.0,0.0,2,1,4,1,TA,8,1,TA,Attchd,RFn,2.0,528.0,TA,0,28,0,259,0,3,WD ,Normal,162900,HdBoard_HdBoard,GLQ_Unf,194.0,30,0,30.0
939,20,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,Hip,BrkFace,99.0,TA,TA,CBlock,TA,No,0.0,1040.0,Fa,1309,0,0,1309,1.0,0.0,1,1,3,1,Gd,5,1,Fa,Attchd,RFn,2.0,484.0,TA,265,0,0,0,648,1,WD ,Normal,181000,HdBoard_HdBoard,ALQ_LwQ,1040.0,32,25,32.0
940,160,RM,24.0,2160,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,5,6,Gable,BrkFace,200.0,TA,TA,CBlock,TA,No,363.0,765.0,Gd,765,600,0,1365,0.0,0.0,1,1,3,1,Gd,7,1,Fa,Attchd,Unf,2.0,440.0,TA,0,36,0,0,0,6,WD ,Normal,125500,HdBoard_HdBoard,LwQ_Unf,402.0,33,0,33.0
941,160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,Gable,BrkFace,297.0,TA,TA,CBlock,TA,No,483.0,483.0,TA,483,504,0,987,0.0,0.0,1,1,2,1,TA,5,1,Po,Attchd,Unf,1.0,288.0,TA,0,0,0,0,0,6,WD ,Normal,94500,HdBoard_HdBoard,Unf_Unf,0.0,34,0,34.0
942,120,RL,53.0,4043,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,1Story,6,5,Gable,None,0.0,TA,TA,CBlock,Gd,No,186.0,1069.0,Gd,1069,0,0,1069,0.0,1.0,2,0,2,1,TA,4,1,Po,Attchd,RFn,2.0,440.0,TA,0,55,0,225,0,7,WD ,Normal,146300,Plywood_Plywood,ALQ_BLQ,883.0,31,0,31.0
943,20,RL,65.0,7514,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Hip,None,0.0,TA,TA,CBlock,TA,Mn,462.0,943.0,TA,1387,0,0,1387,1.0,0.0,1,0,3,1,TA,6,1,TA,Attchd,RFn,1.0,300.0,TA,0,0,240,0,0,9,WD ,Normal,145000,MetalSd_MetalSd,ALQ_Rec,481.0,39,8,32.0
944,85,RL,68.0,7838,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,5,Gable,None,0.0,TA,TA,CBlock,TA,Av,95.0,864.0,TA,900,0,0,900,1.0,0.0,1,0,3,1,TA,6,1,Po,Attchd,RFn,1.0,288.0,TA,175,144,0,0,0,12,WD ,Normal,123000,HdBoard_HdBoard,ALQ_Unf,769.0,39,0,39.0
945,160,RL,24.0,2179,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,5,Gable,None,0.0,TA,TA,CBlock,Gd,No,785.0,855.0,Gd,855,601,0,1456,0.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,RFn,2.0,460.0,TA,0,28,0,0,0,7,WD ,Normal,144000,Plywood_Brk Cmn,ALQ_Unf,70.0,30,0,30.0
946,20,RL,129.0,16737,Reg,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,9,5,Hip,BrkFace,66.0,Gd,TA,PConc,Ex,Av,533.0,1980.0,Ex,1980,0,0,1980,1.0,0.0,2,0,3,1,Ex,8,1,Gd,Attchd,Fin,3.0,770.0,TA,194,45,0,0,0,9,WD ,Normal,315000,VinylSd_VinylSd,GLQ_Unf,1447.0,2,1,2.0
947,60,RL,72.0,16387,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,Hip,Stone,215.0,Gd,TA,PConc,Ex,No,369.0,1738.0,Gd,1738,851,0,2589,1.0,0.0,2,1,4,1,Ex,11,1,Gd,Attchd,RFn,3.0,831.0,TA,0,0,0,0,0,8,New,Partial,412083,VinylSd_VinylSd,GLQ_Unf,1369.0,0,0,0.0
948,20,RL,110.0,16163,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,Gable,BrkFace,232.0,Gd,TA,PConc,Gd,Av,1618.0,1618.0,Ex,1618,0,0,1618,0.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,Fin,3.0,880.0,TA,0,0,0,0,0,7,WD ,Normal,252000,VinylSd_VinylSd,Unf_Unf,0.0,2,0,2.0
949,20,RL,120.0,14780,IR1,HLS,Corner,Mod,NridgHt,Norm,1Fam,1Story,9,5,Hip,BrkFace,568.0,Ex,TA,PConc,Ex,Gd,363.0,1868.0,Ex,1868,0,0,1868,1.0,0.0,2,0,2,1,Ex,7,1,Gd,Attchd,Fin,3.0,1085.0,TA,354,56,0,156,0,6,WD ,Normal,415000,VinylSd_VinylSd,GLQ_Unf,1505.0,1,0,1.0
950,20,RL,98.0,16033,IR1,Lvl,FR2,Gtl,NridgHt,Norm,1Fam,1Story,9,5,Hip,BrkFace,378.0,Gd,TA,PConc,Ex,Gd,572.0,1833.0,Ex,1850,0,0,1850,1.0,0.0,2,0,3,1,Gd,8,1,Gd,Attchd,Fin,3.0,772.0,TA,519,112,0,0,0,3,WD ,Normal,326000,VinylSd_VinylSd,GLQ_Unf,1261.0,2,1,2.0
951,60,RL,101.0,14215,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,8,5,Gable,BrkFace,380.0,Gd,TA,PConc,Ex,Av,1158.0,1158.0,Ex,1158,1218,0,2376,0.0,0.0,3,1,4,1,Gd,9,1,Gd,BuiltIn,RFn,3.0,853.0,TA,240,154,0,0,0,11,New,Partial,325300,VinylSd_VinylSd,Unf_Unf,0.0,1,1,1.0
952,60,RL,108.0,13418,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,Gable,Stone,132.0,Gd,TA,PConc,Ex,Av,1117.0,1117.0,Ex,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,1,Gd,BuiltIn,Fin,3.0,691.0,TA,113,32,0,0,0,9,WD ,Normal,309000,VinylSd_VinylSd,Unf_Unf,0.0,2,1,2.0
953,60,RL,120.0,13975,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,9,5,Hip,BrkFace,525.0,Gd,TA,PConc,Gd,Av,1090.0,1090.0,Ex,1117,1089,0,2206,0.0,0.0,2,1,4,1,Ex,10,1,Gd,BuiltIn,Fin,3.0,670.0,TA,148,95,0,0,0,8,New,Partial,300000,VinylSd_VinylSd,Unf_Unf,0.0,1,1,1.0
954,60,RL,80.0,10240,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,Gable,BrkFace,178.0,Gd,TA,PConc,Gd,Mn,1030.0,1030.0,Gd,1038,1060,0,2098,0.0,0.0,2,1,3,1,Ex,8,1,Gd,Attchd,RFn,3.0,878.0,TA,192,52,0,0,0,3,WD ,Normal,275500,VinylSd_VinylSd,Unf_Unf,0.0,1,0,1.0
955,60,RL,82.0,9942,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,Gable,BrkFace,385.0,Ex,TA,PConc,Ex,Av,316.0,1606.0,Ex,1625,466,0,2091,1.0,0.0,2,1,3,1,Ex,8,1,Gd,Attchd,RFn,2.0,521.0,TA,194,84,0,0,0,5,New,Partial,338500,MetalSd_MetalSd,GLQ_Unf,1290.0,1,1,1.0
956,60,RL,85.0,11924,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,Hip,Stone,286.0,Ex,TA,PConc,Ex,No,177.0,1175.0,Ex,1182,1142,0,2324,1.0,0.0,3,0,4,1,Ex,11,2,Gd,BuiltIn,Fin,3.0,736.0,TA,147,21,0,0,0,7,New,Partial,345000,WdShing_Wd Shng,GLQ_Unf,998.0,1,1,1.0
957,60,RL,82.0,10672,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,Gable,None,0.0,Gd,TA,PConc,Ex,Gd,1054.0,1054.0,Gd,1054,1335,0,2389,0.0,0.0,2,1,4,1,Gd,10,1,Gd,BuiltIn,Fin,3.0,672.0,TA,176,64,0,0,0,11,New,Partial,298236,VinylSd_VinylSd,Unf_Unf,0.0,0,0,0.0
